frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
5016,150.994919,94.169875,81.330189,104.067932,0.999364,1.000000
5017,150.997800,94.200692,81.322101,104.053164,0.999350,1.000000
5018,151.008795,94.199225,81.317169,104.053954,0.999303,1.000000
5019,151.029338,94.184463,81.313004,104.059765,0.999534,1.000000
5020,150.910090,94.160614,81.364097,104.065175,0.999456,1.000000
5021,149.819831,94.044728,81.822337,104.109310,0.999312,1.000000
5022,149.700648,93.903099,81.861157,104.149352,0.999640,1.000000
5023,150.074109,93.864078,81.717752,104.188929,0.999624,1.000000
5024,150.049482,93.930230,81.726636,104.160880,0.999349,1.000000
5025,150.051140,93.977952,81.732738,104.134477,0.999569,1.000000
5026,150.056370,94.030848,81.730203,104.106798,0.999579,1.000000
5027,150.050788,94.053938,81.733616,104.097369,0.999587,1.000000
5028,150.030956,94.052357,81.740830,104.094026,0.999586,1.000000
5029,150.007000,94.066487,81.746365,104.087570,0.999315,1.000000
5030,150.002595,94.073427,81.747261,104.085808,0.999316,1.000000
5031,150.002595,94.073427,81.747261,104.085808,0.999316,1.000000
5032,150.014218,94.118657,81.749145,104.068477,0.999365,1.000000
5033,150.026537,94.119348,81.739957,104.070465,0.999384,1.000000
5034,150.017295,94.121761,81.742204,104.068268,0.999363,1.000000
5035,150.036060,94.133682,81.735792,104.061841,0.999334,1.000000
5036,150.029088,94.131062,81.744049,104.060728,0.999392,1.000000
5037,150.024303,94.136125,81.749267,104.058257,0.999068,1.000000
5038,150.030882,94.141183,81.745111,104.057517,0.999072,1.000000
5039,150.056867,94.146684,81.729607,104.057124,0.999012,1.000000
5040,150.045333,94.135739,81.737544,104.059693,0.999056,1.000000
5041,150.038750,94.130686,81.741708,104.060434,0.999062,1.000000
5042,150.045333,94.135739,81.737544,104.059693,0.999050,1.000000
5043,150.056867,94.146684,81.729607,104.057124,0.999055,1.000000
5044,150.056867,94.146684,81.729607,104.057124,0.999053,1.000000
5045,150.066000,94.149925,81.726101,104.053724,0.999047,1.000000
5046,150.066000,94.149925,81.726101,104.053724,0.999052,1.000000
5047,150.066000,94.149925,81.726101,104.053724,0.999054,1.000000
5048,150.071197,94.156729,81.722067,104.051370,0.999094,1.000000
5049,150.088647,94.150668,81.718145,104.055609,0.999105,1.000000
5050,150.096387,94.146572,81.716673,104.057591,0.999176,1.000000
5051,150.109982,94.156828,81.708011,104.050421,0.999410,1.000000
5052,150.133992,94.177451,81.695142,104.049098,0.999138,1.000000
5053,150.141671,94.182196,81.690649,104.048913,0.999135,1.000000
5054,150.153417,94.188054,81.684402,104.049257,0.999129,1.000000
5055,150.166878,94.200114,81.675564,104.046565,0.999151,1.000000
5056,150.161802,94.192627,81.679729,104.049390,0.999147,1.000000
5057,150.153417,94.188054,81.684402,104.049257,0.999128,1.000000
5058,150.166878,94.200114,81.675564,104.046565,0.999145,1.000000
5059,150.166878,94.200114,81.675564,104.046565,0.999141,1.000000
5060,150.188165,94.258638,81.661836,104.019242,0.999130,1.000000
5061,150.198147,94.257743,81.658916,104.021440,0.999150,1.000000
5062,150.195986,94.277318,81.661171,104.011241,0.999217,1.000000
5063,150.221497,94.284268,81.654158,104.010679,0.999273,1.000000
5064,150.221497,94.284268,81.654158,104.010679,0.999338,1.000000
5065,150.221497,94.284268,81.654158,104.010679,0.999336,1.000000
5066,150.221497,94.284268,81.654158,104.010679,0.999339,1.000000
5067,150.221497,94.284268,81.654158,104.010679,0.999335,1.000000
5068,150.203955,94.290840,81.665818,104.008384,0.999358,1.000000
5069,150.197032,94.295290,81.670700,104.005937,0.999385,1.000000
5070,150.190937,94.300134,81.675082,104.003018,0.999388,1.000000
5071,150.193014,94.310298,81.676188,103.999712,0.999444,1.000000
5072,150.190937,94.300134,81.675082,104.003018,0.999429,1.000000
5073,150.190937,94.300134,81.675082,104.003018,0.999434,1.000000
5074,150.182065,94.303001,81.677078,104.000908,0.999437,1.000000
5075,150.172645,94.305040,81.679455,103.998755,0.999437,1.000000
5076,150.165653,94.339539,81.683541,103.989423,0.999405,1.000000
5077,150.155959,94.373612,81.690844,103.978640,0.999534,1.000000
5078,150.155959,94.373612,81.690844,103.978640,0.999623,1.000000
5079,150.148677,94.387697,81.693454,103.973841,0.999706,1.000000
5080,150.127677,94.418722,81.701848,103.964116,0.999818,1.000000
5081,150.117916,94.435115,81.701418,103.956941,0.999906,1.000000
5082,150.114063,94.448928,81.698954,103.950445,0.999693,1.000000
5083,150.114894,94.467571,81.693248,103.942291,0.999680,1.000000
5084,150.113913,94.485107,81.696916,103.932671,0.999717,1.000000
5085,150.122589,94.500931,81.697634,103.925567,0.999757,1.000000
5086,150.119726,94.509741,81.698675,103.923609,0.999734,1.000000
5087,150.119726,94.509741,81.698675,103.923609,0.999806,1.000000
5088,150.119726,94.509741,81.698675,103.923609,0.999860,1.000000
5089,150.144306,94.521419,81.690750,103.917726,0.999639,1.000000
5090,150.144306,94.521419,81.690750,103.917726,0.999639,1.000000
5091,150.162941,94.524144,81.685127,103.916207,0.999679,1.000000
5092,150.165790,94.554062,81.684049,103.900666,0.999694,1.000000
5093,150.165790,94.554062,81.684049,103.900666,0.999715,1.000000
5094,150.165790,94.554062,81.684049,103.900666,0.999714,1.000000
5095,150.166302,94.574055,81.681862,103.888422,0.999725,1.000000
5096,150.171687,94.580185,81.677783,103.886661,0.999729,1.000000
5097,150.188941,94.588422,81.668652,103.887619,0.999718,1.000000
5098,150.195178,94.593511,81.664500,103.886853,0.999732,1.000000
5099,150.205223,94.592668,81.661644,103.889079,0.999735,1.000000
5100,150.205223,94.592668,81.661644,103.889079,0.999720,1.000000
5101,150.205223,94.592668,81.661644,103.889079,0.999712,1.000000
5102,150.205223,94.592668,81.661644,103.889079,0.999703,1.000000
5103,150.205223,94.592668,81.661644,103.889079,0.999697,1.000000
5104,150.205223,94.592668,81.661644,103.889079,0.999649,1.000000
5105,150.205223,94.592668,81.661644,103.889079,0.999605,1.000000
5106,150.212113,94.592639,81.656757,103.886972,0.999579,1.000000
5107,150.212113,94.592639,81.656757,103.886972,0.999545,1.000000
5108,150.200085,94.573103,81.656330,103.900955,0.999735,1.000000
5109,150.190834,94.569913,81.659861,103.904564,0.999712,1.000000
5110,150.179896,94.549292,81.661165,103.912153,0.999759,1.000000
5111,150.179581,94.534773,81.661906,103.919801,0.999759,1.000000
5112,150.177225,94.546424,81.658729,103.915298,0.999664,1.000000
5113,150.187899,94.521769,81.656010,103.920765,0.999868,1.000000
5114,150.187899,94.521769,81.656010,103.920765,0.999866,1.000000
5115,150.186220,94.501343,81.662967,103.929389,0.999878,1.000000
5116,150.217485,94.522626,81.644822,103.924183,0.999839,1.000000
5117,150.236654,94.528749,81.635914,103.926677,0.999816,1.000000
5118,150.241868,94.522654,81.635212,103.928196,0.999786,1.000000
5119,150.241868,94.522654,81.635212,103.928196,0.999756,1.000000
5120,150.241868,94.522654,81.635212,103.928196,0.999699,1.000000
5121,150.241868,94.522654,81.635212,103.928196,0.999597,1.000000
5122,150.271226,94.528527,81.623126,103.930215,0.999616,1.000000
5123,150.275993,94.524698,81.623177,103.933459,0.999613,1.000000
5124,150.283157,94.507947,81.620865,103.938189,0.999644,1.000000
5125,150.284999,94.517930,81.618392,103.932434,0.999623,1.000000
5126,150.291028,94.513026,81.613878,103.935450,0.999610,1.000000
5127,150.309729,94.507608,81.603636,103.938237,0.999570,1.000000
5128,150.316612,94.506085,81.598456,103.933474,0.999419,1.000000
5129,150.332139,94.514196,81.588590,103.928137,0.999301,1.000000
5130,150.321447,94.513753,81.594239,103.930421,0.999345,1.000000
5131,150.245056,94.369335,81.617927,103.977394,0.999536,1.000000
5132,149.783156,93.837565,81.803813,104.199004,0.999820,1.000000
5133,149.902995,93.743783,81.758275,104.249628,0.999554,1.000000
5134,150.026307,93.924407,81.707825,104.164043,0.999561,1.000000
5135,150.003467,93.951493,81.711209,104.156069,0.999568,1.000000
5136,149.970574,93.951551,81.731420,104.151173,0.999789,1.000000
5137,149.961289,93.954598,81.737508,104.150467,0.999781,1.000000
5138,149.949283,93.942711,81.743073,104.158506,0.999778,1.000000
5139,149.920579,93.948326,81.748867,104.155836,0.999778,1.000000
5140,149.909822,93.974931,81.756237,104.137948,0.999721,1.000000
5141,149.893983,93.982313,81.766322,104.134962,0.999646,1.000000
5142,149.850659,93.969128,81.783881,104.148210,0.999522,1.000000
5143,149.825684,93.984736,81.798709,104.143668,0.999759,1.000000
5144,149.834893,93.973714,81.802087,104.142694,0.999736,1.000000
5145,149.834893,93.973714,81.802087,104.142694,0.999724,1.000000
5146,149.809965,93.961589,81.805436,104.150205,0.999697,1.000000
5147,149.806291,93.941838,81.806215,104.159953,0.999758,1.000000
5148,149.806291,93.941838,81.806215,104.159953,0.999758,1.000000
5149,149.820807,93.947643,81.785111,104.154405,0.999506,1.000000
5150,149.784377,93.970845,81.810070,104.137166,0.999600,1.000000
5151,149.794000,93.974533,81.805118,104.137978,0.999546,1.000000
5152,149.794000,93.974533,81.805118,104.137978,0.999543,1.000000
5153,149.794000,93.974533,81.805118,104.137978,0.999547,1.000000
5154,149.786880,93.984550,81.807564,104.134556,0.999541,1.000000
5155,149.781629,93.977345,81.807604,104.138113,0.999537,1.000000
5156,149.773234,93.981160,81.813329,104.136633,0.999520,1.000000
5157,149.766333,93.976232,81.814746,104.140151,0.999469,1.000000
5158,149.771642,94.000768,81.809573,104.131094,0.999490,1.000000
5159,149.771767,94.020498,81.815816,104.117003,0.999553,1.000000
5160,149.752099,94.067120,81.829785,104.092018,0.999849,1.000000
5161,149.746526,94.086555,81.837159,104.078381,0.999850,1.000000
5162,149.768316,94.085614,81.821943,104.079219,0.999863,1.000000
5163,149.752008,94.093295,81.832945,104.076066,0.999877,1.000000
5164,149.744019,94.100702,81.834135,104.073603,0.999696,1.000000
5165,149.738499,94.093995,81.838370,104.075914,0.999701,1.000000
5166,149.758106,94.098381,81.824598,104.080750,0.999817,1.000000
5167,149.754667,94.118209,81.825859,104.071767,0.999912,1.000000
5168,149.776762,94.141525,81.821272,104.061937,0.999933,1.000000
5169,149.770293,94.166301,81.828328,104.052818,0.999926,1.000000
5170,149.775692,94.171365,81.827582,104.049701,0.999941,1.000000
5171,149.757565,94.191325,81.830455,104.043641,0.999600,1.000000
5172,149.771182,94.214690,81.828126,104.031433,0.999616,1.000000
5173,149.790343,94.253787,81.827623,104.015622,0.999368,1.000000
5174,149.834504,94.262438,81.799651,104.010801,0.999341,1.000000
5175,149.846410,94.293164,81.798419,103.996125,0.999415,1.000000
5176,149.896171,94.290611,81.777251,103.998451,0.999468,1.000000
5177,149.920053,94.301106,81.767337,103.991167,0.999517,1.000000
5178,149.905081,94.298543,81.770201,103.993518,0.999082,1.000000
5179,149.898686,94.322348,81.776656,103.983487,0.999349,1.000000
5180,149.895481,94.348288,81.776300,103.974905,0.999320,1.000000
5181,149.876620,94.365164,81.784007,103.969310,0.999423,1.000000
5182,149.869433,94.386982,81.794220,103.966366,0.999666,1.000000
5183,149.862454,94.393100,81.800145,103.962664,0.999759,1.000000
5184,149.858732,94.410794,81.802128,103.958067,0.999814,1.000000
5185,149.851265,94.454140,81.806930,103.946271,0.999849,1.000000
5186,149.858686,94.471555,81.808172,103.939245,0.999788,1.000000
5187,149.871720,94.495828,81.803197,103.924079,0.999858,1.000000
5188,149.881594,94.509560,81.803153,103.916979,0.999868,1.000000
5189,149.887526,94.523863,81.801414,103.908298,0.999861,1.000000
5190,149.893180,94.528909,81.800557,103.904953,0.999877,1.000000
5191,149.909940,94.521568,81.793151,103.907035,0.999881,1.000000
5192,149.920314,94.520204,81.786901,103.906317,0.999851,1.000000
5193,149.918135,94.524514,81.788611,103.906077,0.999869,1.000000
5194,149.921307,94.531210,81.785003,103.901349,0.999882,1.000000
5195,149.944214,94.525888,81.771829,103.902599,0.999889,1.000000
5196,149.937685,94.517947,81.773168,103.906404,0.999885,1.000000
5197,149.946364,94.521561,81.770159,103.902840,0.999885,1.000000
5198,149.949817,94.530921,81.770999,103.899312,0.999882,1.000000
5199,149.960347,94.537850,81.766867,103.895721,0.999880,1.000000
5200,149.974499,94.537983,81.761330,103.897135,0.999881,1.000000
5201,149.978675,94.546740,81.761928,103.893456,0.999877,1.000000
5202,149.984084,94.523800,81.760004,103.903780,0.999828,1.000000
5203,149.998858,94.516007,81.753795,103.909499,0.999794,1.000000
5204,150.013021,94.495849,81.747779,103.916108,0.999962,1.000000
5205,150.013021,94.495849,81.747779,103.916108,0.999960,1.000000
5206,150.001511,94.482752,81.744943,103.920832,0.999934,1.000000
5207,150.015771,94.477576,81.737021,103.927234,0.999910,1.000000
5208,150.021245,94.451910,81.737465,103.936790,0.999857,1.000000
5209,150.026497,94.452959,81.732938,103.937185,0.999780,1.000000
5210,150.035847,94.464105,81.729696,103.930852,0.999815,1.000000
5211,150.035847,94.464105,81.729696,103.930852,0.999811,1.000000
5212,150.058786,94.461379,81.722344,103.934357,0.999849,1.000000
5213,150.058786,94.461379,81.722344,103.934357,0.999852,1.000000
5214,150.068920,94.464120,81.717895,103.935767,0.999845,1.000000
5215,150.068920,94.464120,81.717895,103.935767,0.999849,1.000000
5216,150.068920,94.464120,81.717895,103.935767,0.999847,1.000000
5217,150.068920,94.464120,81.717895,103.935767,0.999854,1.000000
5218,150.068920,94.464120,81.717895,103.935767,0.999837,1.000000
5219,150.068920,94.464120,81.717895,103.935767,0.999803,1.000000
5220,150.068920,94.464120,81.717895,103.935767,0.999769,1.000000
5221,150.068920,94.464120,81.717895,103.935767,0.999747,1.000000
5222,150.064231,94.449533,81.718231,103.943410,0.999717,1.000000
5223,150.064231,94.449533,81.718231,103.943410,0.999707,1.000000
5224,150.064231,94.449533,81.718231,103.943410,0.999698,1.000000
5225,150.069036,94.443188,81.717424,103.944997,0.999692,1.000000
5226,150.069036,94.443188,81.717424,103.944997,0.999679,1.000000
5227,150.069036,94.443188,81.717424,103.944997,0.999685,1.000000
5228,150.069036,94.443188,81.717424,103.944997,0.999684,1.000000
5229,150.069036,94.443188,81.717424,103.944997,0.999688,1.000000
5230,150.069036,94.443188,81.717424,103.944997,0.999687,1.000000
5231,150.069036,94.443188,81.717424,103.944997,0.999689,1.000000
5232,150.069036,94.443188,81.717424,103.944997,0.999687,1.000000
5233,150.069036,94.443188,81.717424,103.944997,0.999696,1.000000
5234,150.069036,94.443188,81.717424,103.944997,0.999707,1.000000
5235,150.069036,94.443188,81.717424,103.944997,0.999713,1.000000
5236,150.078980,94.453317,81.716286,103.938825,0.999716,1.000000
5237,150.089156,94.466611,81.715773,103.931823,0.999722,1.000000
5238,150.084379,94.472975,81.716620,103.930217,0.999635,1.000000
5239,150.073041,94.459695,81.720535,103.934562,0.999681,1.000000
5240,150.077641,94.467915,81.720885,103.930854,0.999693,1.000000
5241,150.062318,94.469546,81.726101,103.928054,0.999583,1.000000
5242,150.066762,94.477213,81.725829,103.926376,0.999575,1.000000
5243,150.045326,94.499629,81.740950,103.912257,0.999572,1.000000
5244,150.045326,94.499629,81.740950,103.912257,0.999571,1.000000
5245,150.034127,94.512427,81.748779,103.904077,0.999563,1.000000
5246,150.041721,94.551235,81.739833,103.882796,0.999722,1.000000
5247,150.036615,94.558319,81.743465,103.878110,0.999782,1.000000
5248,150.049799,94.589988,81.739077,103.863046,0.999747,1.000000
5249,150.054523,94.625397,81.734079,103.843431,0.999776,1.000000
5250,150.061564,94.630115,81.732307,103.839950,0.999757,1.000000
5251,150.061564,94.630115,81.732307,103.839950,0.999763,1.000000
5252,150.061564,94.630115,81.732307,103.839950,0.999756,1.000000
5253,150.061564,94.630115,81.732307,103.839950,0.999760,1.000000
5254,150.061564,94.630115,81.732307,103.839950,0.999743,1.000000
5255,150.061564,94.630115,81.732307,103.839950,0.999707,1.000000
5256,150.054841,94.625086,81.736515,103.840687,0.999666,1.000000
5257,150.049742,94.632252,81.740119,103.835991,0.999628,1.000000
5258,150.049742,94.632252,81.740119,103.835991,0.999633,1.000000
5259,150.049742,94.632252,81.740119,103.835991,0.999632,1.000000
5260,150.049742,94.632252,81.740119,103.835991,0.999633,1.000000
5261,150.054841,94.625086,81.736515,103.840687,0.999626,1.000000
5262,150.057212,94.615265,81.735333,103.847098,0.999704,1.000000
5263,150.061227,94.629782,81.735258,103.841403,0.999875,1.000000
5264,150.066606,94.635817,81.734694,103.837996,0.999882,1.000000
5265,150.067820,94.666901,81.733083,103.825918,0.999908,1.000000
5266,150.053955,94.684470,81.737338,103.818462,0.999797,1.000000
5267,150.017021,94.689586,81.748434,103.810938,0.999821,1.000000
5268,150.051919,94.685021,81.736291,103.812258,0.999777,1.000000
5269,150.042504,94.687306,81.738682,103.810083,0.999791,1.000000
5270,150.052692,94.730169,81.740876,103.794605,0.999745,1.000000
5271,150.060597,94.741353,81.737407,103.785390,0.999813,1.000000
5272,150.054625,94.759017,81.739511,103.781047,0.999651,1.000000
5273,150.050379,94.775171,81.739573,103.773833,0.999711,1.000000
5274,150.074289,94.768627,81.725516,103.775525,0.999752,1.000000
5275,150.099752,94.754353,81.712131,103.780580,0.999785,1.000000
5276,150.149362,94.746981,81.689125,103.782722,0.999742,1.000000
5277,150.189714,94.737759,81.673697,103.787084,0.999770,1.000000
5278,150.175926,94.688464,81.685554,103.808068,0.999798,1.000000
5279,150.176999,94.684680,81.688775,103.810799,0.999554,1.000000
5280,150.208881,94.668557,81.675271,103.817489,0.999574,1.000000
5281,150.210886,94.652759,81.675632,103.824862,0.999457,1.000000
5282,150.245007,94.658053,81.659713,103.820956,0.999395,1.000000
5283,150.262084,94.652948,81.649130,103.822211,0.999419,1.000000
5284,150.277950,94.652986,81.641264,103.820569,0.999501,1.000000
5285,150.277950,94.652986,81.641264,103.820569,0.999503,1.000000
5286,150.277950,94.652986,81.641264,103.820569,0.999537,1.000000
5287,150.268742,94.673085,81.641740,103.812056,0.999529,1.000000
5288,150.278950,94.686246,81.641148,103.805176,0.999539,1.000000
5289,150.280297,94.697312,81.640765,103.800168,0.999194,1.000000
5290,150.308927,94.700315,81.626801,103.794185,0.999616,1.000000
5291,150.350825,94.702250,81.607004,103.788061,0.999676,1.000000
5292,150.350825,94.702250,81.607004,103.788061,0.999676,1.000000
5293,150.350825,94.702250,81.607004,103.788061,0.999677,1.000000
5294,150.348238,94.717438,81.610573,103.784970,0.999409,1.000000
5295,150.348238,94.717438,81.610573,103.784970,0.999413,1.000000
5296,150.348238,94.717438,81.610573,103.784970,0.999411,1.000000
5297,150.345391,94.720098,81.611002,103.784129,0.999418,1.000000
5298,150.100725,94.304388,81.718969,103.972918,0.999944,1.000000
5299,150.155935,93.864946,81.689834,104.166340,0.999457,1.000000
5300,150.225793,94.044392,81.665012,104.080799,0.999371,1.000000
5301,150.245681,94.140225,81.649004,104.047969,0.999476,1.000000
5302,150.262845,94.138928,81.643130,104.050982,0.999417,1.000000
5303,150.267698,94.132506,81.642236,104.052682,0.999371,1.000000
5304,150.261118,94.127552,81.646396,104.053400,0.999579,1.000000
5305,150.267698,94.132506,81.642236,104.052682,0.999288,1.000000
5306,150.232896,94.094019,81.655489,104.069023,0.999428,1.000000
5307,150.219278,94.071559,81.657154,104.079047,0.999333,1.000000
5308,150.204517,94.048488,81.670207,104.091648,0.999548,1.000000
5309,150.224417,94.045039,81.658259,104.091104,0.999536,1.000000
5310,150.224811,94.065536,81.656331,104.078654,0.999456,1.000000
5311,150.203033,94.112354,81.668484,104.050814,0.999582,1.000000
5312,150.167472,94.133325,81.689695,104.042043,0.999574,1.000000
5313,150.167472,94.133325,81.689695,104.042043,0.999565,1.000000
5314,150.165212,94.143631,81.687260,104.038072,0.999546,1.000000
5315,150.163854,94.151632,81.690984,104.036339,0.999524,1.000000
5316,150.147112,94.145511,81.697478,104.042063,0.999489,1.000000
5317,150.147112,94.145511,81.697478,104.042063,0.999455,1.000000
5318,150.114174,94.097196,81.706573,104.065333,0.999389,1.000000
5319,150.086729,94.079375,81.719067,104.076770,0.999349,1.000000
5320,150.066426,94.081422,81.733749,104.076292,0.999234,1.000000
5321,150.047120,94.068611,81.740307,104.083438,0.999354,1.000000
5322,150.059178,94.101404,81.741148,104.060895,0.999297,1.000000
5323,150.067048,94.110107,81.739123,104.056558,0.999538,1.000000
5324,150.093034,94.097291,81.727715,104.060343,0.999460,1.000000
5325,150.098181,94.116484,81.721927,104.051510,0.999467,1.000000
5326,150.140241,94.077302,81.705987,104.069143,0.999801,1.000000
5327,150.139995,94.065102,81.705688,104.074277,0.999788,1.000000
5328,150.145252,94.072000,81.701747,104.071856,0.999768,1.000000
5329,150.157068,94.070573,81.693223,104.075548,0.999763,1.000000
5330,150.154085,94.060667,81.688901,104.089734,0.999742,1.000000
5331,150.171344,94.057483,81.683453,104.096252,0.999720,1.000000
5332,150.175697,94.050173,81.686462,104.098677,0.999718,1.000000
5333,150.198736,94.041714,81.679388,104.108445,0.999709,1.000000
5334,150.175365,94.027894,81.681440,104.115781,0.999918,1.000000
5335,150.184442,94.013571,81.679130,104.119941,0.999862,1.000000
5336,150.190959,94.008085,81.677582,104.117442,0.999816,1.000000
5337,150.198786,94.012015,81.673887,104.113858,0.999804,1.000000
5338,150.191147,94.013513,81.678576,104.117799,0.999754,1.000000
5339,150.170909,94.020312,81.686112,104.117099,0.999869,1.000000
5340,150.200402,94.061454,81.668416,104.100069,0.999869,1.000000
5341,150.213673,94.080802,81.664141,104.095898,0.999860,1.000000
5342,150.191970,94.091807,81.674352,104.094856,0.999850,1.000000
5343,150.182057,94.103196,81.682112,104.087780,0.999869,1.000000
5344,150.190177,94.107877,81.677566,104.087680,0.999865,1.000000
5345,150.210195,94.108909,81.670591,104.087562,0.999851,1.000000
5346,150.211313,94.125422,81.669971,104.082185,0.999825,1.000000
5347,150.204571,94.139484,81.673465,104.074667,0.999785,1.000000
5348,150.211592,94.122824,81.671276,104.078823,0.999896,1.000000
5349,150.211592,94.122824,81.671276,104.078823,0.999887,1.000000
5350,150.264254,94.148184,81.649525,104.074796,0.999859,1.000000
5351,150.264254,94.148184,81.649525,104.074796,0.999848,1.000000
5352,150.299125,94.141515,81.635931,104.080466,0.999833,1.000000
5353,150.299125,94.141515,81.635931,104.080466,0.999833,1.000000
5354,150.304106,94.157104,81.631979,104.072919,0.999834,1.000000
5355,150.304106,94.157104,81.631979,104.072919,0.999832,1.000000
5356,150.317136,94.156320,81.626612,104.074215,0.999831,1.000000
5357,150.323159,94.151221,81.625547,104.075844,0.999829,1.000000
5358,150.314553,94.134102,81.625009,104.083371,0.999832,1.000000
5359,150.314553,94.134102,81.625009,104.083371,0.999844,1.000000
5360,150.319821,94.141283,81.620915,104.080848,0.999837,1.000000
5361,150.323159,94.151221,81.625547,104.075844,0.999839,1.000000
5362,150.346824,94.153414,81.616881,104.077373,0.999835,1.000000
5363,150.355073,94.149479,81.611362,104.079215,0.999843,1.000000
5364,150.355073,94.149479,81.611362,104.079215,0.999840,1.000000
5365,150.355366,94.139444,81.610180,104.082041,0.999842,1.000000
5366,150.355073,94.149479,81.611362,104.079215,0.999842,1.000000
5367,150.360724,94.154632,81.607592,104.078110,0.999842,1.000000
5368,150.370088,94.173094,81.600070,104.070172,0.999852,1.000000
5369,150.380176,94.170670,81.593730,104.070504,0.999852,1.000000
5370,150.402606,94.173674,81.581771,104.064099,0.999797,1.000000
5371,150.428325,94.163465,81.575858,104.070164,0.999873,1.000000
5372,150.438576,94.162435,81.572831,104.072213,0.999883,1.000000
5373,150.438576,94.162435,81.572831,104.072213,0.999885,1.000000
5374,150.466672,94.195441,81.556862,104.060982,0.999879,1.000000
5375,150.467692,94.227205,81.553432,104.042006,0.999875,1.000000
5376,150.467692,94.227205,81.553432,104.042006,0.999870,1.000000
5377,150.467692,94.227205,81.553432,104.042006,0.999863,1.000000
5378,150.475232,94.248734,81.547654,104.031881,0.999844,1.000000
5379,150.470317,94.255722,81.548672,104.030019,0.999826,1.000000
5380,150.470632,94.244105,81.552070,104.032277,0.999808,1.000000
5381,150.479124,94.248772,81.547402,104.032249,0.999795,1.000000
5382,150.482382,94.253692,81.543143,104.029665,0.999685,1.000000
5383,150.474055,94.255546,81.545167,104.027105,0.999573,1.000000
5384,150.449748,94.245430,81.561205,104.032365,0.999637,1.000000
5385,150.439070,94.223482,81.563303,104.045359,0.999578,1.000000
5386,150.425174,94.227119,81.571384,104.043414,0.999555,1.000000
5387,150.392962,94.217062,81.589185,104.048992,0.999538,1.000000
5388,150.383219,94.202464,81.593854,104.055717,0.999497,1.000000
5389,150.377375,94.197317,81.594961,104.059023,0.999482,1.000000
5390,150.375380,94.207461,81.595756,104.052513,0.999511,1.000000
5391,150.388663,94.216731,81.589569,104.049383,0.999494,1.000000
5392,150.398378,94.233005,81.581618,104.042784,0.999488,1.000000
5393,150.426407,94.253433,81.567577,104.037467,0.999484,1.000000
5394,150.412982,94.281225,81.575087,104.022495,0.999468,1.000000
5395,150.411338,94.296975,81.575406,104.013898,0.999556,1.000000
5396,150.408415,94.306628,81.577041,104.007595,0.999567,1.000000
5397,150.418627,94.304492,81.570796,104.007652,0.999555,1.000000
5398,150.418627,94.304492,81.570796,104.007652,0.999555,1.000000
5399,150.490237,94.362286,81.555258,103.985696,0.999518,1.000000
5400,150.500721,94.361936,81.551931,103.987638,0.999526,1.000000
5401,150.515808,94.371319,81.543550,103.986894,0.999525,1.000000
5402,150.524425,94.375842,81.539007,103.986967,0.999518,1.000000
5403,150.529857,94.381106,81.535358,103.985704,0.999509,1.000000
5404,150.586159,94.385395,81.511337,103.978304,0.999501,1.000000
5405,150.586159,94.385395,81.511337,103.978304,0.999486,1.000000
5406,150.628245,94.385601,81.491773,103.975939,0.999312,1.000000
5407,150.626463,94.396021,81.498865,103.971595,0.999279,1.000000
5408,150.631810,94.395191,81.492345,103.972175,0.999320,1.000000
5409,150.631810,94.395191,81.492345,103.972175,0.999357,1.000000
5410,150.631810,94.395191,81.492345,103.972175,0.999362,1.000000
5411,150.623992,94.385738,81.498000,103.975210,0.999359,1.000000
5412,150.635760,94.395097,81.492851,103.975096,0.999330,1.000000
5413,150.630986,94.368985,81.493838,103.985849,0.999344,1.000000
5414,150.630986,94.368985,81.493838,103.985849,0.999341,1.000000
5415,150.637378,94.364009,81.489429,103.988783,0.999342,1.000000
5416,150.637378,94.364009,81.489429,103.988783,0.999390,1.000000
5417,150.621579,94.369975,81.495189,103.986750,0.999458,1.000000
5418,150.580602,94.364093,81.512268,103.982774,0.999487,1.000000
5419,150.553234,94.372869,81.519079,103.976519,0.999523,1.000000
5420,150.540617,94.414378,81.529738,103.956887,0.999483,1.000000
5421,150.540617,94.414378,81.529738,103.956887,0.999476,1.000000
5422,150.534482,94.408181,81.534409,103.961358,0.999579,1.000000
5423,150.532891,94.418465,81.534873,103.954873,0.999570,1.000000
5424,150.532779,94.426973,81.532325,103.950004,0.999547,1.000000
5425,150.532779,94.426973,81.532325,103.950004,0.999538,1.000000
5426,150.538117,94.434042,81.528327,103.947537,0.999540,1.000000
5427,150.538117,94.434042,81.528327,103.947537,0.999522,1.000000
5428,150.536820,94.463079,81.529496,103.937544,0.999533,1.000000
5429,150.516494,94.484343,81.543574,103.925570,0.999565,1.000000
5430,150.493286,94.493022,81.555930,103.926530,0.999578,1.000000
5431,150.451961,94.502902,81.573595,103.929686,0.999581,1.000000
5432,150.451961,94.502902,81.573595,103.929686,0.999563,1.000000
5433,150.467148,94.513028,81.564348,103.923442,0.999545,1.000000
5434,150.496312,94.520345,81.549549,103.922860,0.999545,1.000000
5435,150.485408,94.523314,81.551449,103.914287,0.999505,1.000000
5436,150.496312,94.520345,81.549549,103.922860,0.999566,1.000000
5437,150.496312,94.520345,81.549549,103.922860,0.999565,1.000000
5438,150.259455,94.368704,81.640039,104.003782,0.999315,1.000000
